2.539066026927508712e+00 -3.401991411221419348e+00
2.950613253455451002e+00 -3.067450079949759267e+00
2.755753427191862226e+00 -3.211128231165245595e+00
3.224916970900298718e+00 -2.883299985568575696e+00
2.974232636911331884e+00 -3.067584505072448398e+00
3.449569698388192052e+00 -2.866227689999008899e+00
3.209562105340704186e+00 -2.947689260944643674e+00
3.684769385960021904e+00 -2.749875416096383418e+00
3.439750231147401305e+00 -2.843854212293678518e+00
3.888881847033041961e+00 -2.652417889854665756e+00
3.674551536840015675e+00 -2.750155640117311506e+00
4.124619781918524630e+00 -2.598957219067924651e+00
3.909470237479427013e+00 -2.672266095742142245e+00
4.399510474097355406e+00 -2.493852263692727611e+00
4.140280627760435372e+00 -2.585182719355465064e+00
4.603621649793233850e+00 -2.430810808065623885e+00
4.375215451084076612e+00 -2.521998092995835883e+00
4.859443502578226770e+00 -2.433952284298237512e+00
4.610302205686013011e+00 -2.462749383121003444e+00
5.064315620042723509e+00 -2.356174340480502671e+00
4.864016092169760164e+00 -2.418942615121114859e+00
5.393189214337263060e+00 -2.379923379068483058e+00
5.157135582052012168e+00 -2.415398835205597283e+00
5.865107923508612764e+00 -2.476133364115138402e+00
5.408411525433179712e+00 -2.401067739921920019e+00
5.860001366699074232e+00 -2.359155331647237563e+00
5.658066584459646720e+00 -2.370923452435686585e+00
6.107718797710558256e+00 -2.283230846867071673e+00
6.115503473631005882e+00 -2.463963571324203627e+00
7.351500065899521097e+00 -2.821374934923086553e+00
6.549496536383811574e+00 -2.559319941630624040e+00
7.563154528101289742e+00 -2.856705230600585121e+00
6.919357640728518888e+00 -2.649113221878229840e+00
7.714413445232149336e+00 -2.925099765353168291e+00
7.322445265349320387e+00 -2.777234825405628715e+00
7.875439489803082616e+00 -2.999763349284231051e+00
7.713905929186321231e+00 -2.943633500822962379e+00
8.065022116895562476e+00 -3.115224223953739990e+00
7.908411601907785915e+00 -3.009703553064406290e+00
8.324028429506846294e+00 -3.151725196130307438e+00
8.099912136337076518e+00 -3.102478062833901262e+00
8.520657200247741869e+00 -3.320577779448059541e+00
8.315544048968776636e+00 -3.198927183113851935e+00
8.792573008390647260e+00 -3.407345366752922100e+00
8.537656864256954137e+00 -3.301229360429086324e+00
8.986003566243969232e+00 -3.511274235860402104e+00
8.898374839563059524e+00 -3.380932670391885164e+00
9.868611993426089413e+00 -3.513740773767735526e+00
9.246057379257573317e+00 -3.473452637421807765e+00
1.006244112797942236e+01 -3.614325031279919109e+00
9.709342788192808271e+00 -3.533366381434841053e+00
1.083708424492391487e+01 -3.620146499513226868e+00
1.017021704129173720e+01 -3.603040601338561633e+00
1.109694427388529014e+01 -3.755716466271523668e+00
1.063758190535163450e+01 -3.682800587548031412e+00
1.132282788654345573e+01 -3.910074166907752780e+00
1.096906280854795490e+01 -3.795415071670851237e+00
1.152601650940769140e+01 -4.076813194381834649e+00
1.128710060979593877e+01 -3.908259823292640878e+00
1.165263013421933813e+01 -4.178548789388865536e+00
1.150315978878240664e+01 -4.056777809204528573e+00
1.191738013985625599e+01 -4.362736429072666233e+00
1.170945508187008777e+01 -4.213876037816467246e+00
1.212842073932369580e+01 -4.541207609331219253e+00
1.189152785015057745e+01 -4.365882600931989543e+00
1.223319172794590770e+01 -4.670106982485363822e+00
1.207702858866545625e+01 -4.533258251408985195e+00
1.245352020198208720e+01 -4.913691446766809356e+00
1.222488973476747631e+01 -4.780667772566872031e+00
1.239193586472943132e+01 -5.415596395178299716e+00
1.238504920422163380e+01 -4.982714689792334006e+00
1.271817748712704521e+01 -5.372971015199978773e+00
1.252437563754425298e+01 -5.184853516018201880e+00
1.282505290593679170e+01 -5.551901740460556844e+00
